CITY,DATA_TYPE,DATE,ENERGY_GENERATED,allsky_sfc_sw_dwn,energy_efficiency_index,energy_generated,predicted_energy,rh2m,sunshine_hours,temperature,wind_speed
Hyderabad,Actual,2020-03-01,,5.9158,40.861995890650775,354.79,344.1463,43.91,4.73264,29.275,2.95
Hyderabad,Forecast,2020-03-01,354.79,,,,,,,,
Hyderabad,Actual,2020-04-01,,6.1932,40.48122640941646,376.66,365.3602,38.48,4.954560000000001,31.630000000000003,3.35
Hyderabad,Forecast,2020-04-01,376.66,,,,,,,,
Hyderabad,Actual,2020-05-01,,6.3835,40.7698064679344,386.775,375.17175,38.17,5.1068,34.385,3.38
Hyderabad,Forecast,2020-05-01,386.775,,,,,,,,
Hyderabad,Actual,2020-06-01,,5.3347,36.437537686804326,357.735,347.00295,70.25,4.26776,29.505000000000003,4.55
Hyderabad,Forecast,2020-06-01,357.735,,,,,,,,
Hyderabad,Actual,2020-07-01,,4.8286,36.23036672790806,321.83,312.1751,82.83,3.86288,26.665,4.02
Hyderabad,Forecast,2020-07-01,321.83,,,,,,,,
Hyderabad,Actual,2020-08-01,,4.0853,32.678306377316,306.46500000000003,297.27105,86.98,3.2682400000000005,26.37,5.11
Hyderabad,Forecast,2020-08-01,306.46500000000003,,,,,,,,
Hyderabad,Actual,2020-09-01,,4.4422,37.48585489794176,280.91,272.4827,88.31,3.55376,25.885,2.94
Hyderabad,Forecast,2020-09-01,280.91,,,,,,,,
Hyderabad,Actual,2020-10-01,,4.4914,37.66344740933194,282.97,274.4809,86.68,3.59312,23.415,2.92
Hyderabad,Forecast,2020-10-01,282.97,,,,,,,,
Hyderabad,Actual,2020-11-01,,4.5271,36.90568162309005,292.355,283.58435000000003,84.97,3.62168,20.195,3.3
Hyderabad,Forecast,2020-11-01,292.355,,,,,,,,
Hyderabad,Actual,2020-12-01,,4.7306,39.49488406085974,285.33,276.7701,79.0,3.78448,18.48,2.44
Hyderabad,Forecast,2020-12-01,285.33,,,,,,,,
Hyderabad,Actual,2021-01-01,,4.387,38.243686083959545,270.74999999999994,262.62749999999994,75.42,3.5096,21.94,2.57
Hyderabad,Forecast,2021-01-01,270.74999999999994,,,,,,,,
Hyderabad,Actual,2021-02-01,,5.6249,40.909435012796216,335.045,324.99365,52.76,4.49992,23.195,2.69
Hyderabad,Forecast,2021-02-01,335.045,,,,,,,,
Hyderabad,Actual,2021-03-01,,6.253,41.22944314624576,374.05,362.8285,31.57,5.002400000000001,28.91,3.07
Hyderabad,Forecast,2021-03-01,374.05,,,,,,,,
Hyderabad,Actual,2021-04-01,,6.1608,41.53369157051544,365.44000000000005,354.4768,36.99,4.928640000000001,31.385,2.87
Hyderabad,Forecast,2021-04-01,365.44000000000005,,,,,,,,
Hyderabad,Actual,2021-05-01,,6.0835,38.59686666401242,387.775,376.14175,47.65,4.8668000000000005,32.35,4.18
Hyderabad,Forecast,2021-05-01,387.775,,,,,,,,
Hyderabad,Actual,2021-06-01,,5.0371,35.111512056329474,351.455,340.91135,71.49,4.02968,28.995,4.98
Hyderabad,Forecast,2021-06-01,351.455,,,,,,,,
Hyderabad,Actual,2021-07-01,,4.2898,33.60304544825678,310.89,301.5633,82.65,3.43184,26.855,4.82
Hyderabad,Forecast,2021-07-01,310.89,,,,,,,,
Hyderabad,Actual,2021-08-01,,4.4201,35.68530522219868,296.405,287.51285,84.65,3.53608,25.87,3.77
Hyderabad,Forecast,2021-08-01,296.405,,,,,,,,
Hyderabad,Actual,2021-09-01,,4.332,35.512333040850145,291.4,282.658,87.01,3.4656,24.26,3.74
Hyderabad,Forecast,2021-09-01,291.4,,,,,,,,
Hyderabad,Actual,2021-10-01,,5.0906,39.822699443702014,307.53,298.30409999999995,84.84,4.0724800000000005,23.155,2.65
Hyderabad,Forecast,2021-10-01,307.53,,,,,,,,
Hyderabad,Actual,2021-11-01,,3.7423,35.533123594984815,245.315,237.95555,86.61,2.9938400000000005,21.305,2.91
Hyderabad,Forecast,2021-11-01,245.315,,,,,,,,
Hyderabad,Actual,2021-12-01,,4.1911,38.00669716355425,258.55499999999995,250.79835,77.18,3.35288,18.725,2.45
Hyderabad,Forecast,2021-12-01,258.55499999999995,,,,,,,,
Hyderabad,Actual,2022-01-01,,4.5007,38.09709736401037,280.035,271.63395,68.61,3.60056,19.505000000000003,2.75
Hyderabad,Forecast,2022-01-01,280.035,,,,,,,,
Hyderabad,Actual,2022-02-01,,5.5603,39.86899758351903,339.215,329.03855,55.32,4.44824,22.475,3.06
Hyderabad,Forecast,2022-02-01,339.215,,,,,,,,
Hyderabad,Actual,2022-03-01,,6.095,41.6300831792976,360.35,349.53950000000003,33.79,4.876,28.575,2.78
Hyderabad,Forecast,2022-03-01,360.35,,,,,,,,
Hyderabad,Actual,2022-04-01,,6.0922,40.9939240006462,365.41,354.4477,35.16,4.873760000000001,33.160000000000004,3.04
Hyderabad,Forecast,2022-04-01,365.41,,,,,,,,
Hyderabad,Actual,2022-05-01,,6.0857,38.54568509787113,388.485,376.83045,47.56,4.86856,33.445,4.21
Hyderabad,Forecast,2022-05-01,388.485,,,,,,,,
Hyderabad,Actual,2022-06-01,,5.4058,36.86086154504954,358.09000000000003,347.3473,62.37,4.3246400000000005,31.875,4.39
Hyderabad,Forecast,2022-06-01,358.09000000000003,,,,,,,,
Hyderabad,Actual,2022-07-01,,4.0207,31.84021605915248,313.835,304.41995,83.28,3.21656,27.805,5.64
Hyderabad,Forecast,2022-07-01,313.835,,,,,,,,
Hyderabad,Actual,2022-08-01,,4.5689,34.84814242708818,317.64500000000004,308.11565,85.1,3.65512,25.81,4.46
Hyderabad,Forecast,2022-08-01,317.64500000000004,,,,,,,,
Hyderabad,Actual,2022-09-01,,4.3598,36.42364597635197,284.39,275.8583,86.05,3.4878400000000003,25.32,3.32
Hyderabad,Forecast,2022-09-01,284.39,,,,,,,,
Hyderabad,Actual,2022-10-01,,4.9207,38.30643156827266,308.235,298.98795,84.8,3.93656,20.985,3.11
Hyderabad,Forecast,2022-10-01,308.235,,,,,,,,
Hyderabad,Actual,2022-11-01,,4.7047,39.26823022787097,285.235,276.67795,78.27,3.76376,19.99,2.5
Hyderabad,Forecast,2022-11-01,285.235,,,,,,,,
Hyderabad,Actual,2022-12-01,,4.1674,37.72916933763797,258.97,251.2009,73.03,3.33392,21.77,2.53
Hyderabad,Forecast,2022-12-01,258.97,,,,,,,,
Hyderabad,Actual,2023-01-01,,4.7503,38.42523150318219,295.115,286.26155,60.95,3.800240000000001,20.27,2.88
Hyderabad,Forecast,2023-01-01,295.115,,,,,,,,
Hyderabad,Actual,2023-02-01,,6.0965,41.19234599194315,364.025,353.10425,31.51,4.8772,24.85,2.96
Hyderabad,Forecast,2023-02-01,364.025,,,,,,,,
Hyderabad,Actual,2023-03-01,,5.7655,41.07502035343136,343.07500000000005,332.78275,44.69,4.6124,27.655,2.74
Hyderabad,Forecast,2023-03-01,343.07500000000005,,,,,,,,
Hyderabad,Actual,2023-04-01,,6.2023,41.78517297736549,366.115,355.13155,42.83,4.9618400000000005,31.625,2.8
Hyderabad,Forecast,2023-04-01,366.115,,,,,,,,
Hyderabad,Actual,2023-05-01,,6.3365,41.10776308968377,380.625,369.20625,50.49,5.0692,30.94,3.19
Hyderabad,Forecast,2023-05-01,380.625,,,,,,,,
Hyderabad,Actual,2023-06-01,,6.0341,36.536105196976415,409.105,396.83185,48.43,4.82728,31.475,5.37
Hyderabad,Forecast,2023-06-01,409.105,,,,,,,,
Hyderabad,Actual,2023-07-01,,3.8582,30.240702395602284,328.30999999999995,318.4606999999999,77.25,3.0865600000000004,28.26,6.77
Hyderabad,Forecast,2023-07-01,328.30999999999995,,,,,,,,
Hyderabad,Actual,2023-08-01,,4.8458,35.58768295099196,330.49,320.5753,81.41,3.87664,26.26,4.41
Hyderabad,Forecast,2023-08-01,330.49,,,,,,,,
Hyderabad,Actual,2023-09-01,,4.0735,35.27285147187709,273.675,265.46475,85.86,3.2588000000000004,26.22,3.5
Hyderabad,Forecast,2023-09-01,273.675,,,,,,,,
Hyderabad,Actual,2023-10-01,,5.4859,40.21195040006214,331.295,321.35615,76.52,4.38872,22.32,2.85
Hyderabad,Forecast,2023-10-01,331.295,,,,,,,,
Hyderabad,Actual,2023-11-01,,3.9406,36.417821873451565,252.83,245.2451,74.96,3.15248,23.315,2.79
Hyderabad,Forecast,2023-11-01,252.83,,,,,,,,
Hyderabad,Actual,2023-12-01,,4.1208,36.28210133610966,267.64,259.6108,68.16,3.29664,21.075,3.08
Hyderabad,Forecast,2023-12-01,267.64,,,,,,,,
Hyderabad,Actual,2024-01-01,,4.279,36.97316452956771,273.35,265.1495,59.56,3.4232,22.67,2.97
Hyderabad,Forecast,2024-01-01,273.35,,,,,,,,
Hyderabad,Actual,2024-02-01,,5.5154,39.31704549647616,340.97,330.74089999999995,45.52,4.41232,26.145000000000003,3.26
Hyderabad,Forecast,2024-02-01,340.97,,,,,,,,
Hyderabad,Actual,2024-03-01,,5.8008,40.27622691244577,352.04,341.4788,37.79,4.64064,30.72,3.1
Hyderabad,Forecast,2024-03-01,352.04,,,,,,,,
Hyderabad,Actual,2024-04-01,,6.0874,40.66002793394859,367.97,356.9309,32.4,4.8699200000000005,33.36,3.18
Hyderabad,Forecast,2024-04-01,367.97,,,,,,,,
Hyderabad,Actual,2024-05-01,,6.2251,39.96372946892108,383.655,372.14535,50.7,4.980080000000001,33.230000000000004,3.62
Hyderabad,Forecast,2024-05-01,383.655,,,,,,,,
Hyderabad,Actual,2024-06-01,,5.0129,35.83510871212759,340.44500000000005,330.23165000000006,69.47,4.01032,30.35,4.49
Hyderabad,Forecast,2024-06-01,340.44500000000005,,,,,,,,
Hyderabad,Actual,2024-07-01,,3.809,30.076744699646643,326.85,317.0445,78.37,3.0472,27.82,6.82
Hyderabad,Forecast,2024-07-01,326.85,,,,,,,,
Hyderabad,Actual,2024-08-01,,4.4014,35.05583478107378,301.87,292.8139,83.67,3.52112,26.69,4.09
Hyderabad,Forecast,2024-08-01,301.87,,,,,,,,
Hyderabad,Actual,2024-09-01,,4.4263,34.79351641076336,306.915,297.70755,85.87,3.5410400000000006,25.130000000000003,4.28
Hyderabad,Forecast,2024-09-01,306.915,,,,,,,,
Hyderabad,Actual,2024-10-01,,4.7801,38.99278792336969,292.605,283.82685000000004,86.0,3.82408,24.515,2.68
Hyderabad,Forecast,2024-10-01,292.605,,,,,,,,
Hyderabad,Actual,2024-11-01,,4.6126,38.074894849195786,288.23,279.58309999999994,79.26,3.69008,20.7,2.88
Hyderabad,Forecast,2024-11-01,288.23,,,,,,,,
Hyderabad,Actual,2024-12-01,,3.7522,35.38594002082451,247.41000000000005,239.9877,72.91,3.0017600000000004,19.365,2.99
Hyderabad,Forecast,2024-12-01,247.41000000000005,,,,,,,,
Hyderabad,Forecast,2025-01-01,247.2513875000016,,,,,,,,
Hyderabad,Forecast,2025-02-01,246.94023750000105,,,,,,,,
Hyderabad,Forecast,2025-03-01,246.2032500000008,,,,,,,,
Hyderabad,Forecast,2025-04-01,245.9886375000007,,,,,,,,
Hyderabad,Forecast,2025-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2025-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2025-07-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2025-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2025-09-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2025-10-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2025-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2025-12-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2026-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-03-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2026-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-07-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2026-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2026-11-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2026-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-02-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2027-03-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-04-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2027-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-07-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2027-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-09-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2027-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2027-11-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2027-12-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2028-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-03-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2028-04-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2028-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2028-11-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2028-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-03-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-09-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2029-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2029-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-01-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2030-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-03-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2030-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-03-01,245.96963750000063,,,,,,,,
Hyderabad,Forecast,2031-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2031-12-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2032-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-02-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-03-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-04-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2032-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2032-10-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2032-11-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2032-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-01-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-02-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2033-03-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-07-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-08-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2033-09-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-10-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2033-12-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-01-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-02-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-03-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-04-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-05-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-06-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-07-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-08-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-09-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-10-01,245.96963750000072,,,,,,,,
Hyderabad,Forecast,2034-11-01,245.9696375000007,,,,,,,,
Hyderabad,Forecast,2034-12-01,245.9696375000007,,,,,,,,
Jaipur,Actual,2015-01-01,,3.5568,36.34396901273431,224.44,217.7068,46.18,2.84544,14.975,2.33
Jaipur,Actual,2015-02-01,,5.0866,38.97742726397394,314.13,304.7061,35.28,4.06928,19.24,2.99
Jaipur,Actual,2015-03-01,,5.7067,40.55763724165304,343.335,333.03495,48.89,4.56536,21.795,2.9
Jaipur,Actual,2015-04-01,,6.7697,42.06331043402312,400.685,388.66445,37.13,5.415760000000001,28.24,3.11
Jaipur,Actual,2015-05-01,,7.4042,40.74065455691037,455.21,441.5537000000001,19.83,5.923360000000001,33.315,4.25
Jaipur,Actual,2015-06-01,,6.4649,40.76577231986963,392.245,380.47765,38.59,5.17192,34.52,3.45
Jaipur,Actual,2015-07-01,,5.1038,36.95885580976115,334.59000000000003,324.5523,65.34,4.08304,31.380000000000003,3.97
Jaipur,Actual,2015-08-01,,5.2123,38.23910884656792,329.615,319.72655,68.93,4.16984,29.64,3.45
Jaipur,Actual,2015-09-01,,5.9954,40.390092632027255,364.17,353.2449,48.74,4.796320000000001,29.46,3.22
Jaipur,Actual,2015-10-01,,5.4466,40.349723059941255,327.53,317.7041,33.04,4.35728,26.09,2.76
Jaipur,Actual,2015-11-01,,4.0649,37.32746792691793,254.645,247.00565,37.34,3.25192,21.29,2.57
Jaipur,Actual,2015-12-01,,3.9151,37.08124939596018,245.555,238.18835,25.85,3.13208,17.02,2.49
Jaipur,Actual,2016-01-01,,4.0445,37.29251280240155,253.425,245.82225,30.84,3.2356000000000003,17.085,2.56
Jaipur,Forecast,2016-01-01,253.425,,,,,,,,
Jaipur,Actual,2016-02-01,,5.0791,39.34422698802019,310.555,301.23835,22.29,4.063280000000001,19.67,2.83
Jaipur,Forecast,2016-02-01,310.555,,,,,,,,
Jaipur,Actual,2016-03-01,,6.0982,41.00549864552125,365.71,354.73870000000005,25.63,4.87856,26.31,3.04
Jaipur,Forecast,2016-03-01,365.71,,,,,,,,
Jaipur,Actual,2016-04-01,,7.1532,41.25279931749973,433.26,420.2622,18.44,5.7225600000000005,31.445,3.78
Jaipur,Forecast,2016-04-01,433.26,,,,,,,,
Jaipur,Actual,2016-05-01,,7.2151,40.20371087725339,448.355,434.90435,23.85,5.77208,35.52,4.38
Jaipur,Forecast,2016-05-01,448.355,,,,,,,,
Jaipur,Actual,2016-06-01,,6.6703,40.44140906107408,409.115,396.84155,35.03,5.33624,36.545,3.78
Jaipur,Forecast,2016-06-01,409.115,,,,,,,,
Jaipur,Actual,2016-07-01,,4.8732,38.03400606048603,307.26,298.0422,68.79,3.89856,32.035,3.18
Jaipur,Forecast,2016-07-01,307.26,,,,,,,,
Jaipur,Actual,2016-08-01,,4.5518,36.73752769690888,295.79,286.91630000000004,83.28,3.64144,27.645,3.41
Jaipur,Forecast,2016-08-01,295.79,,,,,,,,
Jaipur,Actual,2016-09-01,,5.993,41.582495536972665,354.05000000000007,343.42850000000004,67.5,4.7944,28.845,2.72
Jaipur,Forecast,2016-09-01,354.05000000000007,,,,,,,,
Jaipur,Actual,2016-10-01,,5.1746,40.17371999875804,310.53000000000003,301.21410000000003,50.11,4.13968,25.215,2.59
Jaipur,Forecast,2016-10-01,310.53000000000003,,,,,,,,
Jaipur,Actual,2016-11-01,,4.4942,38.90334445494608,273.31,265.1107,29.77,3.5953600000000003,21.865,2.43
Jaipur,Forecast,2016-11-01,273.31,,,,,,,,
Jaipur,Actual,2016-12-01,,4.0505,38.3063262005474,246.32500000000005,238.93525,28.17,3.2404000000000006,19.14,2.19
Jaipur,Forecast,2016-12-01,246.32500000000005,,,,,,,,
Jaipur,Actual,2017-01-01,,3.8225,36.08145656624745,246.725,239.32325,40.59,3.058,15.670000000000002,2.78
Jaipur,Forecast,2017-01-01,246.725,,,,,,,,
Jaipur,Actual,2017-02-01,,5.2577,39.11374209020775,324.885,315.13845,29.26,4.20616,20.01,3.1
Jaipur,Forecast,2017-02-01,324.885,,,,,,,,
Jaipur,Actual,2017-03-01,,6.1334,40.9560373113757,368.47,357.4159,25.6,4.90672,24.365,3.09
Jaipur,Forecast,2017-03-01,368.47,,,,,,,,
Jaipur,Actual,2017-04-01,,7.0433,40.089650551414046,437.965,424.82605,16.99,5.634640000000001,30.25,4.29
Jaipur,Forecast,2017-04-01,437.965,,,,,,,,
Jaipur,Actual,2017-05-01,,6.9233,40.13267106847225,429.365,416.48405,26.23,5.538640000000001,33.695,4.16
Jaipur,Forecast,2017-05-01,429.365,,,,,,,,
Jaipur,Actual,2017-06-01,,6.6113,40.23751264942129,407.165,394.95005,45.62,5.28904,34.605000000000004,3.83
Jaipur,Forecast,2017-06-01,407.165,,,,,,,,
Jaipur,Actual,2017-07-01,,5.1902,37.43914508880805,335.91,325.8327,63.81,4.15216,32.07,3.82
Jaipur,Forecast,2017-07-01,335.91,,,,,,,,
Jaipur,Actual,2017-08-01,,4.8151,36.70681974592191,315.755,306.28235,70.69,3.85208,30.605,3.75
Jaipur,Forecast,2017-08-01,315.755,,,,,,,,
Jaipur,Actual,2017-09-01,,5.327,40.33907291456271,319.55,309.9635,57.29,4.2616000000000005,28.855,2.66
Jaipur,Forecast,2017-09-01,319.55,,,,,,,,
Jaipur,Actual,2017-10-01,,5.4482,40.5302314948264,326.21,316.4237,28.83,4.35856,27.04,2.69
Jaipur,Forecast,2017-10-01,326.21,,,,,,,,
Jaipur,Actual,2017-11-01,,3.9862,37.77681352093258,245.51,238.1447,27.23,3.18896,21.815,2.31
Jaipur,Forecast,2017-11-01,245.51,,,,,,,,
Jaipur,Actual,2017-12-01,,3.5606,35.769792524904496,229.23,222.3531,31.88,2.8484800000000003,16.89,2.56
Jaipur,Forecast,2017-12-01,229.23,,,,,,,,
Jaipur,Actual,2018-01-01,,4.3798,38.35366409257614,269.39,261.3083,26.23,3.5038400000000003,17.265,2.52
Jaipur,Forecast,2018-01-01,269.39,,,,,,,,
Jaipur,Actual,2018-02-01,,4.9061,38.78562434739881,303.105,294.01185,25.45,3.92488,20.86,2.89
Jaipur,Forecast,2018-02-01,303.105,,,,,,,,
Jaipur,Actual,2018-03-01,,6.0919,40.53263722469473,369.395,358.31314999999995,20.95,4.87352,27.16,3.24
Jaipur,Forecast,2018-03-01,369.395,,,,,,,,
Jaipur,Actual,2018-04-01,,6.7577,41.260733659296015,407.085,394.87245,21.7,5.40616,30.705,3.46
Jaipur,Forecast,2018-04-01,407.085,,,,,,,,
Jaipur,Actual,2018-05-01,,6.9854,41.79761723416368,417.0700000000001,404.5579,19.13,5.58832,34.77,3.39
Jaipur,Forecast,2018-05-01,417.0700000000001,,,,,,,,
Jaipur,Actual,2018-06-01,,6.1622,38.43572223476035,395.11,383.2567,37.34,4.929760000000001,35.305,4.35
Jaipur,Forecast,2018-06-01,395.11,,,,,,,,
Jaipur,Actual,2018-07-01,,4.637,36.48677780971543,304.65,295.5105,68.35,3.7096,32.86,3.64
Jaipur,Forecast,2018-07-01,304.65,,,,,,,,
Jaipur,Actual,2018-08-01,,4.5658,37.28792325864414,291.69,282.9393,77.98,3.65264,28.32,3.17
Jaipur,Forecast,2018-08-01,291.69,,,,,,,,
Jaipur,Actual,2018-09-01,,4.5245,35.990369910151024,301.225,292.18825000000004,72.36,3.6196,26.52,3.75
Jaipur,Forecast,2018-09-01,301.225,,,,,,,,
Jaipur,Actual,2018-10-01,,5.2385,40.13922148061344,315.125,305.67125,46.15,4.1908,25.815,2.66
