date,city,energy_generated,predicted_energy,energy_efficiency_index,sunshine_hours,temperature,wind_speed,allsky_sfc_sw_dwn,rh2m
2015-12-01,Bhopal,274.54,266.3038,37.48579979901254,3.4838400000000003,19.185,2.84,4.3548,30.08
2016-01-01,Bhopal,266.25,258.2625,38.44210222350563,3.476,18.42,2.45,4.345,36.97
2016-02-01,Bhopal,322.68000000000006,312.99960000000004,38.75905675244557,4.1452800000000005,21.55,3.18,5.1816,27.59
2016-03-01,Bhopal,364.495,353.56015,41.052651733583225,4.86872,27.945,3.01,6.0859,25.22
2016-04-01,Bhopal,437.68,424.5496,40.180374703476026,5.642880000000001,32.235,4.25,7.0536,19.41
2016-05-01,Bhopal,449.335,435.85495,39.34852741309495,5.669360000000001,36.045,4.75,7.0867,27.36
2016-06-01,Bhopal,381.99,370.5303,38.852340965678856,4.83184,34.395,4.0,6.0398,49.36
2016-07-01,Bhopal,259.565,251.77805,32.19035548103539,2.78344,27.595,4.28,3.4793,88.77
2016-08-01,Bhopal,258.17,250.42489999999995,31.055728775718386,2.63312,25.73,4.68,3.2914,90.95
2016-09-01,Bhopal,308.325,299.07525,38.44067923399162,3.950800000000001,25.385,3.07,4.9385,85.91
2016-10-01,Bhopal,311.665,302.31505,40.908219839761436,4.21864,21.6,2.4,5.2733,71.64
2016-11-01,Bhopal,283.15,274.6555,41.052891028243344,3.8872,20.76,2.01,4.859,50.18
2016-12-01,Bhopal,272.875,264.68875,38.39632464681713,3.5468000000000006,18.425,2.56,4.4335,48.51
2017-01-01,Bhopal,265.665,257.69505000000004,37.23802395209581,3.364240000000001,17.205000000000002,2.77,4.2053,40.83
2017-02-01,Bhopal,335.57,325.5029,39.744786287533515,4.39312,21.9,3.05,5.4914,28.01
2017-03-01,Bhopal,394.43500000000006,382.60195,41.7862016068886,5.309360000000001,26.105,3.13,6.6367,21.68
2017-04-01,Bhopal,464.72,450.7784,40.54610557761973,6.011520000000001,31.09,4.45,7.5144,16.62
2017-05-01,Bhopal,437.855,424.71935,40.011312878771264,5.62328,35.0,4.32,7.0291,22.15
2017-06-01,Bhopal,372.5700000000001,361.39290000000005,38.13595754960327,4.63952,34.6,4.13,5.7994,57.56
2017-07-01,Bhopal,285.015,276.46455,30.894461402382976,2.83544,28.895,5.39,3.5443,80.08
2017-08-01,Bhopal,279.45500000000004,271.07135000000005,33.97513519296608,3.1752800000000003,26.655,4.05,3.9691,84.52
2017-09-01,Bhopal,290.0,281.3,39.07513204699795,3.8016,25.455,2.62,4.752,80.89
2017-10-01,Bhopal,300.595,291.57715,40.69177162412416,4.06712,23.535,2.32,5.0839,64.18
2017-11-01,Bhopal,255.74,248.0678,39.806121432484936,3.46464,20.54,1.96,4.3308,48.6
2017-12-01,Bhopal,244.09,236.7673,36.61364645458582,3.0766400000000003,19.065,2.59,3.8458,37.19
2018-01-01,Bhopal,285.38500000000005,276.82345000000004,39.312694231998414,3.7693600000000007,18.88,2.49,4.7117,26.25
2018-02-01,Bhopal,298.255,289.30735,40.025202370472165,3.98168,22.905,2.47,4.9771,31.58
2018-03-01,Bhopal,367.225,356.20825,41.18903943649333,4.9156,28.28,3.0,6.1445,21.19
2018-04-01,Bhopal,420.655,408.03535,40.97203824336117,5.53688,31.575,3.73,6.9211,18.37
2018-05-01,Bhopal,442.975,429.68575,40.1536439448876,5.702000000000001,35.44,4.33,7.1275,17.9
2018-06-01,Bhopal,369.665,358.57505,36.784636755878935,4.43944,33.755,4.61,5.5493,51.84
2018-07-01,Bhopal,262.90500000000003,255.01785,30.28412860776291,2.57128,29.025,5.11,3.2141,84.07
2018-08-01,Bhopal,250.17,242.6649,30.691487795542212,2.52112,26.83,4.63,3.1514,88.98
2018-09-01,Bhopal,291.67,282.9198999999999,35.58548226521171,3.47632,25.355,3.72,4.3454,84.17
2018-10-01,Bhopal,318.725,309.16325,41.589461871705204,4.363600000000001,22.84,2.3,5.4545,64.87
2018-11-01,Bhopal,272.985,264.79545,39.1895500275634,3.61576,21.035,2.35,4.5197,54.01
2018-12-01,Bhopal,265.71000000000004,257.73870000000005,37.67140766953623,3.40336,16.175,2.65,4.2542,42.62
2019-01-01,Bhopal,280.325,271.91525,37.488632716379584,3.5476,17.775,2.93,4.4345,31.21
2019-02-01,Bhopal,320.3,310.691,37.964631139768635,4.0368,20.67,3.4,5.046,30.19
2019-03-01,Bhopal,388.81000000000006,377.1457,40.87332957689623,5.1425600000000005,25.405,3.37,6.4282,24.89
2019-04-01,Bhopal,425.59,412.8223,42.16166843665298,5.73424,31.305,3.36,7.1678,21.51
2019-05-01,Bhopal,450.055,436.55335,40.6785988025684,5.853680000000001,34.925,4.21,7.3171,21.78
2019-06-01,Bhopal,398.43,386.4771,38.43297115429136,4.96688,35.225,4.4,6.2086,39.51
2019-07-01,Bhopal,296.92499999999995,288.01724999999993,33.59640190088254,3.298,30.15,4.54,4.1225,81.99
2019-08-01,Bhopal,248.73,241.2681,31.201704032274247,2.57168,26.585,4.4,3.2146,90.93
2019-09-01,Bhopal,226.485,219.69045,33.9529214938476,2.6605600000000003,25.595,3.01,3.3257,91.67
2019-10-01,Bhopal,257.87,250.1339,39.71679049766507,3.48272,22.41,2.01,4.3534,79.53
2019-11-01,Bhopal,249.995,242.49515,38.64674927961018,3.3087200000000005,20.26,2.16,4.1359,78.31
2019-12-01,Bhopal,233.76,226.7472,35.32740110262114,2.8569600000000004,14.025,2.76,3.5712,78.21
2020-01-01,Bhopal,248.77,241.3069,35.5389775883153,3.02992,15.245,2.97,3.7874,70.0
2020-02-01,Bhopal,322.67,312.9899,39.43502576286432,4.21232,18.595,2.97,5.2654,50.91
2020-03-01,Bhopal,353.93499999999995,343.31695,40.44712566967142,4.68056,24.630000000000003,3.07,5.8507,37.58
2020-04-01,Bhopal,407.82,395.5854,41.65883516250031,5.45952,29.71,3.33,6.8244,23.13
2020-05-01,Bhopal,448.8850000000001,435.41845,40.59163218357545,5.82856,34.375,4.23,7.2857,22.71
2020-06-01,Bhopal,344.1700000000001,333.84490000000005,36.9744486652801,4.18832,28.93,4.12,5.2354,67.97
2020-07-01,Bhopal,338.59,328.43229999999994,38.280211282255365,4.27504,28.135,3.57,5.3438,80.01
2020-08-01,Bhopal,247.375,239.95375,31.879864941491828,2.6396,27.175,4.12,3.2995,87.11
2020-09-01,Bhopal,297.87,288.9339,39.53718648459235,3.93392,26.08,2.6,4.9174,84.6
2020-10-01,Bhopal,302.105,293.04185,41.064282685051275,4.11688,23.005000000000003,2.24,5.1461,71.34
2020-11-01,Bhopal,268.97,260.90090000000004,38.781518905575936,3.5355200000000004,19.225,2.4,4.4194,61.4
2020-12-01,Bhopal,237.69,230.5593,36.6656177113028,3.01264,17.66,2.47,3.7658,57.22
2021-01-01,Bhopal,253.99,246.3703,36.380746665444384,3.16144,18.555,2.82,3.9518,46.7
2021-02-01,Bhopal,323.41,313.7077,40.683778316745,4.33936,22.02,2.61,5.4242,26.51
2021-03-01,Bhopal,369.785,358.69145000000003,40.668964516043886,4.8925600000000005,27.660000000000004,3.2,6.1157,30.25
2021-04-01,Bhopal,409.21,396.9337,42.77325294555428,5.59696,30.105,2.97,6.9962,17.15
2021-05-01,Bhopal,402.445,390.37164999999993,39.16846395814192,5.10472,32.730000000000004,4.17,6.3809,34.99
2021-06-01,Bhopal,383.785,372.27145,36.95869478128226,4.61416,31.32,4.77,5.7677,67.28
2021-07-01,Bhopal,305.11,295.9567,33.2865671120731,3.3361600000000005,29.32,4.83,4.1702,75.53
2021-08-01,Bhopal,260.43,252.6171,32.242289483588536,2.79728,26.565,4.28,3.4966,86.39
2021-09-01,Bhopal,264.32,256.3904,35.82581540596807,3.2179200000000003,26.26,3.16,4.0224,87.55
2021-10-01,Bhopal,298.975,290.00575000000003,41.89202443672234,4.146800000000001,22.285,1.99,5.1835,75.59
2021-11-01,Bhopal,268.055,260.01335,37.94834986862372,3.4536800000000003,18.82,2.61,4.3171,68.06
2021-12-01,Bhopal,226.355,219.56435,35.84470330394243,2.8248800000000003,15.265,2.49,3.5311,63.28
2022-01-01,Bhopal,249.86,242.3642,36.63550415239526,3.14016,15.685,2.68,3.9252,64.06
2022-02-01,Bhopal,333.855,323.83935,39.766988117132485,4.37528,19.625,3.02,5.4691,43.8
2022-03-01,Bhopal,373.955,362.73635,41.071930656966366,4.98488,27.515,3.12,6.2311,23.69
2022-04-01,Bhopal,429.89,416.9933,41.14315355874066,5.66864,32.75,3.78,7.0858,14.8
2022-05-01,Bhopal,437.275,424.1567500000001,38.95059858904011,5.476400000000001,35.9,4.75,6.8455,24.76
2022-06-01,Bhopal,385.35,373.7895,37.41116849831075,4.6904,34.17,4.61,5.863,49.93
2022-07-01,Bhopal,263.21,255.3137,35.53165869304621,3.17776,27.805,3.23,3.9722,85.58
2022-08-01,Bhopal,267.335,259.31494999999995,33.37115651557366,2.9909600000000003,26.43,4.02,3.7387,89.05
2022-09-01,Bhopal,281.22,272.78340000000003,36.801578743496066,3.49152,25.785,3.15,4.3644,86.67
2022-10-01,Bhopal,312.07,302.7079,39.96429632513395,4.13872,22.03,2.67,5.1734,77.26
2022-11-01,Bhopal,278.25,269.9025,40.16542525549974,3.7576,19.305,2.17,4.697,69.66
2022-12-01,Bhopal,254.89,247.2433,36.756053666808945,3.20464,17.86,2.73,4.0058,68.82
2023-01-01,Bhopal,265.23,257.2731,36.17785707270764,3.26128,16.28,3.07,4.0766,62.27
2023-02-01,Bhopal,349.21500000000003,338.73855000000003,40.99421973460552,4.678640000000001,20.715,2.84,5.8483,36.33
2023-03-01,Bhopal,329.195,319.31915,40.934876248458075,4.431920000000001,25.74,2.61,5.5399,38.4
2023-04-01,Bhopal,371.655,360.50535,40.37937523359205,4.884080000000001,29.105000000000004,3.32,6.1051,31.52
2023-05-01,Bhopal,422.815,410.13055,40.963142230455034,5.56184,31.14,3.76,6.9523,37.02
2023-06-01,Bhopal,387.25,375.6325,35.54317497613628,4.4552000000000005,32.62,5.44,5.569,51.09
2023-07-01,Bhopal,291.565,282.81805,34.970566504826415,3.40744,29.535,3.93,4.2593,84.3
2023-08-01,Bhopal,281.015,272.58455,32.76516211476755,3.04664,26.275,4.53,3.8083,85.96
2023-09-01,Bhopal,283.315,274.81555,36.208055578275804,3.45464,26.19,3.37,4.3183,85.2
2023-10-01,Bhopal,316.81,307.3057,40.60125900940156,4.252960000000001,22.515,2.55,5.3162,71.47
2023-11-01,Bhopal,240.22,233.0134,37.135631160415045,3.07872,20.41,2.39,3.8484,65.41
2023-12-01,Bhopal,227.27,220.4519,35.56250312953783,2.81072,18.49,2.58,3.5134,63.73
2024-01-01,Bhopal,226.975,220.16575,35.61844830832967,2.8124,17.59,2.56,3.5155,55.37
2024-02-01,Bhopal,305.21,296.0537,37.838327035417095,3.85616,21.23,3.21,4.8202,38.54
2024-03-01,Bhopal,371.97,360.8109,41.21313785798492,4.97552,24.765,3.05,6.2194,27.94
2024-04-01,Bhopal,374.845,363.59965,40.03077770848107,4.88392,30.655,3.48,6.1049,36.05
2024-05-01,Bhopal,421.635,408.98595,40.49603525244531,5.49176,33.975,3.92,6.8647,25.35
2024-06-01,Bhopal,347.79,337.3563,38.30016386510203,4.38064,34.27,3.7,5.4758,49.74
2024-07-01,Bhopal,263.285,255.38645,33.161992906229216,2.9293600000000004,28.54,4.01,3.6617,84.14
2024-08-01,Bhopal,253.955,246.33635,34.08755342224513,2.94008,26.495,3.51,3.6751,88.89
2024-09-01,Bhopal,271.21,263.0737,36.152849464658956,3.32176,25.855,3.18,4.1522,88.8
2024-10-01,Bhopal,288.37,279.7189,40.597652862404125,3.91312,23.895,2.19,4.8914,78.35
2024-11-01,Bhopal,259.97,252.1709,39.02094165395838,3.4523200000000003,19.62,2.21,4.3154,68.98
2024-12-01,Bhopal,247.19,239.7743,36.29041729795755,3.08144,16.415,2.73,3.8518,63.65
2015-01-01,Chennai,322.505,312.82985,37.317983633569696,3.99208,23.78,3.65,4.9901,77.41
2015-02-01,Chennai,365.535,354.56895,39.17610518554085,4.68056,26.645000000000003,3.65,5.8507,70.63
2015-03-01,Chennai,393.45,381.6465,40.24158245714519,5.1272,29.125,3.65,6.409,66.13
2015-04-01,Chennai,413.67,401.2599,39.23750227645238,5.24272,30.87,4.3,6.5534,68.99
2015-05-01,Chennai,367.75,356.7175,37.05812406787859,4.453600000000001,32.465,4.47,5.567,68.88
2015-06-01,Chennai,345.27,334.91189999999995,35.15157315176048,3.97232,31.020000000000003,4.85,4.9654,66.7
2015-07-01,Chennai,362.23,351.36310000000003,37.74298551256189,4.47728,31.875,4.12,5.5966,63.16
2015-08-01,Chennai,336.69000000000005,326.58930000000004,38.344585360520426,4.26064,30.54,3.52,5.3258,73.31
2015-09-01,Chennai,311.07,301.7379,38.8336545855846,4.020320000000001,29.835,2.99,5.0254,76.5
2015-10-01,Chennai,310.59,301.2723,39.143552826593265,4.04464,27.62,2.89,5.0558,77.1
2015-11-01,Chennai,263.92,256.0024,31.890110102562613,2.7859200000000004,26.01,4.49,3.4824,86.85
2015-12-01,Chennai,297.27000000000004,288.35190000000006,35.32569945526624,3.50512,24.46,3.91,4.3814,83.12
2016-01-01,Chennai,304.92,295.7724,38.60567816953479,3.92832,24.505000000000003,2.97,4.9104,76.06
2016-02-01,Chennai,354.475,343.84075,40.3748462344526,4.6796,26.42,3.1,5.8495,73.16
2016-03-01,Chennai,393.91,382.0927,39.543797232506414,5.05136,30.64,3.91,6.3142,66.27
2016-04-01,Chennai,449.775,436.28175,38.64976111092015,5.5772,32.379999999999995,5.06,6.9715,64.82
2016-05-01,Chennai,384.75,373.2075,36.804094126650085,4.604,32.91,4.85,5.755,66.82
2016-06-01,Chennai,313.475,304.07075000000003,35.49791638356661,3.6908,30.785,4.14,4.6135,71.65
2016-07-01,Chennai,342.955,332.66635,36.28354817140777,4.09208,29.87,4.36,5.1151,72.73
2016-08-01,Chennai,338.685,328.52445,36.812946731361194,4.11016,30.130000000000003,4.09,5.1377,70.2
2016-09-01,Chennai,296.56,287.6632,37.53657968549064,3.73056,29.725,3.17,4.6632,72.24
2016-10-01,Chennai,310.59,301.2723,38.943305949264236,4.02544,29.39,2.95,5.0318,68.29
2016-11-01,Chennai,324.45,314.7165,36.326078194276505,3.9016,26.815,4.03,4.877,69.58
2016-12-01,Chennai,302.58,293.5026,34.62774430996283,3.4780800000000003,24.14,4.26,4.3476,76.4
2017-01-01,Chennai,327.405,317.58284999999995,36.630350142312444,3.96808,24.78,3.97,4.9601,72.75
2017-02-01,Chennai,359.70000000000005,348.90900000000005,39.879817286797646,4.6896,26.74,3.33,5.862,66.79
2017-03-01,Chennai,395.645,383.77565,39.10184694692399,5.01832,28.745,4.1,6.2729,64.87
2017-04-01,Chennai,402.93,390.8421,37.93182006461768,4.95248,32.730000000000004,4.67,6.1906,62.56
2017-05-01,Chennai,383.93,372.4121,38.009559563127176,4.75088,34.06,4.35,5.9386,60.16
2017-06-01,Chennai,330.2,320.294,35.78395249035502,3.8976,32.545,4.33,4.872,62.49
2017-07-01,Chennai,314.73,305.2881,36.51295639745328,3.81968,31.23,3.8,4.7746,67.08
2017-08-01,Chennai,306.485,297.29045,37.45954415675845,3.83176,29.345,3.35,4.7897,78.27
2017-09-01,Chennai,304.03000000000003,294.9091,39.03385339098818,3.95888,27.815,2.83,4.9486,82.5
2017-10-01,Chennai,277.93,269.5921,37.42822206181791,3.51568,27.840000000000003,2.91,4.3946,82.5
2017-11-01,Chennai,278.15500000000003,269.81035,32.27125699594398,2.95928,26.700000000000003,4.66,3.6991,86.2
2017-12-01,Chennai,315.34000000000003,305.87980000000005,35.534310543776144,3.71424,24.295,4.16,4.6428,79.84
2018-01-01,Chennai,316.67999999999995,307.17959999999994,37.10247349823321,3.90528,23.94,3.63,4.8816,76.13
2018-02-01,Chennai,357.35,346.62949999999995,40.33477809381913,4.7096,25.83,3.15,5.887,71.84
2018-03-01,Chennai,372.63,361.4511,40.2683040693,4.88368,28.12,3.37,6.1046,66.86
2018-04-01,Chennai,416.45,403.9565,38.98468508949299,5.2424,31.69,4.44,6.553,64.19
2018-05-01,Chennai,392.555,380.77835,38.33964261716125,4.88888,32.120000000000005,4.35,6.1111,66.67
2018-06-01,Chennai,336.79,326.6863,36.323965901050926,4.03184,31.01,4.24,5.0398,63.98
2018-07-01,Chennai,332.79,322.8063,34.755990575496284,3.79504,30.905,4.78,4.7438,63.67
2018-08-01,Chennai,298.08000000000004,289.1376,34.55887808859539,3.4252800000000003,31.35,4.2,4.2816,66.47
2018-09-01,Chennai,335.07,325.0179,39.34261077034351,4.34672,30.755000000000003,3.17,5.4334,74.12
2018-10-01,Chennai,315.97,306.4909,37.42691582408628,3.93232,28.7,3.51,4.9154,77.7
2018-11-01,Chennai,299.26,290.2822,34.81159905822794,3.46656,26.79,4.13,4.3332,78.62
2018-12-01,Chennai,290.54,281.82379999999995,33.731006427164985,3.25344,25.26,4.36,4.0668,80.3
2019-01-01,Chennai,325.82,316.0454,36.72485775345134,3.96192,24.545,3.91,4.9524,73.49
2019-02-01,Chennai,363.065,352.17305,38.23733233351308,4.54504,27.7,3.95,5.6813,69.55
2019-03-01,Chennai,410.385,398.07345,39.4276441697987,5.228560000000001,30.625,4.18,6.5357,62.43
2019-04-01,Chennai,411.01,398.6797,39.09257962898144,5.193760000000001,32.4,4.32,6.4922,62.15
2019-05-01,Chennai,386.99000000000007,375.3803,37.181118037247415,4.678240000000001,34.22,4.73,5.8478,65.42
2019-06-01,Chennai,354.525,343.88924999999995,37.10128092427477,4.3156,33.385,4.24,5.3945,62.7
2019-07-01,Chennai,313.51,304.1047,35.88647643816047,3.73616,31.11,4.0,4.6702,68.54
2019-08-01,Chennai,330.48,320.5656,35.66556731649198,3.88608,30.46,4.38,4.8576,74.38
2019-09-01,Chennai,320.875,311.24875,36.66304844606947,3.9020000000000006,28.92,3.85,4.8775,82.46
2019-10-01,Chennai,291.92,283.1624,38.22984001927731,3.74592,27.555,2.89,4.6824,84.1
2019-11-01,Chennai,296.785,287.88145000000003,35.85156604849387,3.5581600000000004,26.955,3.72,4.4477,82.97
2019-12-01,Chennai,292.97,284.18089999999995,34.04759248412499,3.31472,25.21,4.29,4.1434,81.81
2020-01-01,Chennai,318.46000000000004,308.9062,38.03252218941979,4.02336,24.8,3.35,5.0292,78.09
2020-02-01,Chennai,365.025,354.07425,38.759875127421,4.6276,26.495,3.79,5.7845,69.4
2020-03-01,Chennai,399.19,387.2143,40.47660572040429,5.22224,29.97,3.64,6.5278,62.89
2020-04-01,Chennai,394.445,382.61165,39.45586328862712,5.0471200000000005,31.06,3.95,6.3089,65.71
2020-05-01,Chennai,387.225,375.60825,39.2134524243529,4.9348,33.045,3.94,6.1685,69.03
2020-06-01,Chennai,341.52,331.2744,37.800839428338676,4.25472,32.055,3.78,5.3184,65.36
2020-07-01,Chennai,311.46500000000003,302.12105,36.7925352964524,3.8154400000000006,30.35,3.65,4.7693,78.27
2020-08-01,Chennai,272.8,264.616,35.03904644471845,3.2256,28.93,3.56,4.032,80.1
2020-09-01,Chennai,284.365,275.83405,35.73753556598936,3.41704,27.645,3.54,4.2713,81.35
2020-10-01,Chennai,269.37,261.2889,36.48062275864311,3.33392,28.18,3.05,4.1674,81.34
2020-11-01,Chennai,292.675,283.89475,33.52827292306282,3.2492,25.95,4.48,4.0615,84.47
2020-12-01,Chennai,288.04,279.39879999999994,33.02059832352024,3.14304,24.345,4.58,3.9288,82.13
2021-01-01,Chennai,293.76000000000005,284.94720000000007,35.78354463685355,3.5193600000000007,25.11,3.69,4.3992,81.88
2021-02-01,Chennai,357.29,346.57129999999995,39.10176154371465,4.57744,25.525,3.56,5.7218,74.94
2021-03-01,Chennai,376.555,365.25835,41.98087334219281,5.109680000000001,29.34,2.86,6.3871,69.56
2021-04-01,Chennai,385.605,374.03685,40.23558799959932,5.03368,31.985,3.55,6.2921,67.52
2021-05-01,Chennai,379.68,368.2896,37.84357034071972,4.68288,31.95,4.35,5.8536,67.14
2021-06-01,Chennai,352.605,342.02685,36.94024690737202,4.27528,31.115,4.27,5.3441,65.45
2021-07-01,Chennai,331.79,321.8363,36.28404328845262,3.97424,29.705,4.17,4.9678,77.14
2021-08-01,Chennai,320.875,311.24875,36.83476444117917,3.9212000000000007,29.505000000000003,3.79,4.9015,76.64
2021-09-01,Chennai,302.69,293.6093,36.538052977702236,3.69424,28.64,3.59,4.6178,80.28
2021-10-01,Chennai,292.67,283.88989999999995,38.438806816987835,3.77392,28.18,2.84,4.7174,83.93
2021-11-01,Chennai,235.45,228.3865,30.3712398741035,2.3624,26.04,4.39,2.953,89.48
2021-12-01,Chennai,303.65,294.54049999999995,35.34101489757914,3.572,24.51,4.02,4.465,81.41
2022-01-01,Chennai,309.34000000000003,300.0598,37.04741647744149,3.81984,25.115,3.53,4.7748,81.14
2022-02-01,Chennai,355.17,344.5149,39.367451717594484,4.58192,26.08,3.44,5.7274,74.6
2022-03-01,Chennai,371.775,360.62175,39.25320973055157,4.7612000000000005,29.175,3.71,5.9515,67.82
2022-04-01,Chennai,400.58,388.5626,40.19433919856152,5.20608,31.765,3.76,6.5076,67.09
2022-05-01,Chennai,351.105,340.57185,37.51891413623307,4.32808,31.950000000000003,4.03,5.4101,70.15
2022-06-01,Chennai,343.3299999999999,333.03009999999995,38.75196395355137,4.37968,30.595,3.48,5.4746,70.06
2022-07-01,Chennai,317.89,308.3533,36.2944475398007,3.82864,30.035,3.93,4.7858,73.82
2022-08-01,Chennai,319.95,310.3515,37.19829791191926,3.9512,30.11,3.65,4.939,76.76
2022-09-01,Chennai,303.21,294.1137,38.192659995767706,3.86896,28.26,3.07,4.8362,79.14
2022-10-01,Chennai,290.96,282.23119999999994,36.42573136899456,3.55776,26.49,3.43,4.4472,81.03
2022-11-01,Chennai,267.11,259.0967,32.96612428664521,2.9425600000000003,25.020000000000003,4.16,3.6782,84.52
2022-12-01,Chennai,286.61,278.0117,32.86600860495197,3.11056,24.97,4.61,3.8882,85.03
2023-01-01,Chennai,319.195,309.61915,37.10396246768464,3.93272,23.625,3.67,4.9159,76.63
2023-02-01,Chennai,344.00999999999993,333.6896999999999,40.039526243749826,4.52176,26.005000000000003,3.07,5.6522,70.28
2023-03-01,Chennai,375.65,364.3805,39.23647378316273,4.804,28.43,3.77,6.005,70.99
2023-04-01,Chennai,404.1950000000001,392.06915,40.26841291474389,5.25752,31.015,3.78,6.5719,65.14
2023-05-01,Chennai,349.65,339.1605,39.07926502145922,4.4872000000000005,33.535000000000004,3.46,5.609,68.6
2023-06-01,Chennai,338.81,328.6457,36.54845223814907,4.08016,33.085,4.19,5.1002,68.76
2023-07-01,Chennai,306.62,297.4214,34.0177866138867,3.4435200000000004,30.85,4.57,4.3044,71.05
2023-08-01,Chennai,334.81999999999994,324.77539999999993,39.4578057679435,4.35552,31.36,3.13,5.4444,74.43
2023-09-01,Chennai,330.61,320.6917,37.37158850445823,4.08656,29.085,3.76,5.1082,81.56
2023-10-01,Chennai,312.625,303.24625,38.87403630937577,4.042000000000001,28.28,3.0,5.0525,80.06
2023-11-01,Chennai,253.29,245.6913,32.817067103381085,2.79824,27.215,3.92,3.4978,85.44
2023-12-01,Chennai,295.13,286.2761,31.831340167046317,3.05168,25.5,5.22,3.8146,83.99
2024-01-01,Chennai,303.125,294.03125,35.94083471662319,3.634,24.8,3.8,4.5425,79.86
2024-02-01,Chennai,357.08500000000004,346.37245,38.89069198062246,4.551760000000001,27.245,3.63,5.6897,74.68
2024-03-01,Chennai,388.77,377.1069,39.735606995968894,5.013920000000001,30.045,3.77,6.2674,64.2
2024-04-01,Chennai,421.28,408.6416,39.88457256250425,5.41248,32.175,4.15,6.7656,61.13
2024-05-01,Chennai,361.835,350.97995,37.996064248931,4.502960000000001,33.715,4.02,5.6287,64.73
2024-06-01,Chennai,331.82500000000005,321.87025000000006,35.88538737725484,3.9268,30.795,4.32,4.9085,70.74
2024-07-01,Chennai,315.43,305.9671,33.486275542268956,3.4596800000000005,30.72,4.96,4.3246,72.71
2024-08-01,Chennai,319.95,310.3515,37.40530303030303,3.9736,30.205,3.58,4.967,80.12
2024-09-01,Chennai,300.1,291.09700000000004,37.3314425038563,3.7488,29.995,3.29,4.686,75.91
2024-10-01,Chennai,288.75,280.0875,39.77930236402711,3.8488,28.875,2.41,4.811,80.63
2024-11-01,Chennai,292.07,283.3079,31.80925122414484,3.02192,26.46,5.16,3.7774,84.58
2024-12-01,Chennai,278.235,269.88795,31.799157919760084,2.89976,24.965,4.85,3.6247,86.6
2015-01-01,Delhi,183.705,178.19385,30.7936396186185,1.98568,13.739999999999998,2.98,2.4821,52.16
2015-02-01,Delhi,273.735,265.52295,37.757801637571454,3.49976,18.64,2.75,4.3747,38.99
2015-03-01,Delhi,320.87,311.2439,38.77152026602481,4.12592,21.995,3.15,5.1574,49.6
2015-04-01,Delhi,370.88,359.7536,42.45382368293331,5.08608,28.185,2.65,6.3576,40.98
2015-05-01,Delhi,427.22,414.4034,41.84853732887179,5.71872,34.45,3.49,7.1484,19.18
2015-06-01,Delhi,370.985,359.85545,40.898096783581884,4.930960000000001,35.125,3.14,6.1637,35.15
2015-07-01,Delhi,309.91,300.6127,38.81171602612913,4.00496,32.675,2.98,5.0062,64.37
2015-08-01,Delhi,303.61,294.5017,39.74285804046412,4.019360000000001,30.58,2.62,5.0242,68.09
2015-09-01,Delhi,349.34,338.85979999999995,40.642480198803085,4.64544,29.16,2.95,5.8068,48.62
2015-10-01,Delhi,287.81,279.1757,39.99494174670936,3.85616,26.67,2.34,4.8202,37.62
2015-11-01,Delhi,217.795,211.26115,35.33155319645962,2.6943200000000003,21.145,2.47,3.3679,35.47
2015-12-01,Delhi,212.05,205.6885,33.38739135911324,2.4712,16.085,2.88,3.089,26.84
2016-01-01,Delhi,194.11,188.2867,33.71042138460897,2.32816,16.115000000000002,2.43,2.9102,29.69
2016-02-01,Delhi,271.515,263.36955,37.63598105968196,3.46424,19.23,2.75,4.3303,24.7
2016-03-01,Delhi,335.74999999999994,325.67749999999995,39.84879415115837,4.4056,25.505000000000003,3.02,5.507,30.98
2016-04-01,Delhi,408.39,396.1383,40.607375529977006,5.34704,31.35,3.71,6.6838,18.91
2016-05-01,Delhi,386.54,374.9438,42.05800684174334,5.24064,36.02,2.95,6.5508,24.07
2016-06-01,Delhi,359.05,348.2785,41.810284596394794,4.877600000000001,37.18,2.71,6.097,34.55
2016-07-01,Delhi,261.445,253.60165,39.18352237302767,3.48232,33.015,2.19,4.3529,68.6
2016-08-01,Delhi,292.65,283.8705,39.824995917478624,3.898400000000001,29.475,2.45,4.873,79.91
2016-09-01,Delhi,314.72,305.27840000000003,41.22868611073266,4.28352,29.47,2.35,5.3544,61.34
2016-10-01,Delhi,283.40500000000003,274.90285,38.34523087913753,3.6608800000000006,25.555,2.73,4.5761,39.48
2016-11-01,Delhi,246.75,239.3475,35.276205180991596,2.9848,21.015,3.01,3.731,27.03
2016-12-01,Delhi,213.175,206.77975,33.43397114178168,2.486,17.77,2.89,3.1075,26.84
2017-01-01,Delhi,217.81,211.2757,33.242472711289096,2.51216,14.215,3.04,3.1402,43.72
2017-02-01,Delhi,299.185,290.20945,36.69468783421804,3.6733600000000006,18.805,3.48,4.5917,37.35
2017-03-01,Delhi,357.37,346.6489,38.816212505648046,4.54672,24.84,3.66,5.6834,27.8
2017-04-01,Delhi,412.87,400.4839,40.54454823276167,5.39312,30.325,3.79,6.7414,18.61
2017-05-01,Delhi,379.055,367.68335,41.632069835077445,5.1048800000000005,35.055,3.0,6.3811,22.6
2017-06-01,Delhi,358.52,347.7644,40.44346578346524,4.73472,36.62,3.13,5.9184,42.47
