DATE,CITY,ENERGY_GENERATED
2032-06-01,Kolkata,218.9528875000007
2032-07-01,Kolkata,218.9528875000007
2032-08-01,Kolkata,218.95288750000077
2032-09-01,Kolkata,218.95288750000077
2032-10-01,Kolkata,218.9528875000007
2032-11-01,Kolkata,218.95288750000077
2032-12-01,Kolkata,218.95288750000077
2033-01-01,Kolkata,218.95288750000077
2033-02-01,Kolkata,218.95288750000077
2033-03-01,Kolkata,218.95288750000077
2033-04-01,Kolkata,218.9528875000007
2033-05-01,Kolkata,218.9528875000007
2033-06-01,Kolkata,218.95288750000077
2033-07-01,Kolkata,218.9528875000007
2033-08-01,Kolkata,218.95288750000077
2033-09-01,Kolkata,218.95288750000077
2033-10-01,Kolkata,218.95288750000077
2033-11-01,Kolkata,218.95288750000077
2033-12-01,Kolkata,218.95288750000077
2034-01-01,Kolkata,218.95288750000077
2034-02-01,Kolkata,218.95288750000077
2034-03-01,Kolkata,218.9528875000007
2034-04-01,Kolkata,218.95288750000077
2034-05-01,Kolkata,218.95288750000077
2034-06-01,Kolkata,218.9528875000007
2034-07-01,Kolkata,218.95288750000077
2034-08-01,Kolkata,218.95288750000077
2034-09-01,Kolkata,218.95288750000077
2034-10-01,Kolkata,218.95288750000077
2034-11-01,Kolkata,218.95288750000077
2034-12-01,Kolkata,218.95288750000077
2025-01-01,Lucknow,193.79193749999973
2025-02-01,Lucknow,192.11603750000006
2025-03-01,Lucknow,193.98957499999995
2025-04-01,Lucknow,194.04354999999995
2025-05-01,Lucknow,193.98957499999997
2025-06-01,Lucknow,193.98957499999995
2025-07-01,Lucknow,193.98957499999997
2025-08-01,Lucknow,193.98957499999997
2025-09-01,Lucknow,193.98957499999995
2025-10-01,Lucknow,193.9895749999999
2025-11-01,Lucknow,193.989575
2025-12-01,Lucknow,193.989575
2026-01-01,Lucknow,193.98957499999997
2026-02-01,Lucknow,193.98957499999997
2026-03-01,Lucknow,193.98957499999997
2026-04-01,Lucknow,193.98957499999997
2026-05-01,Lucknow,193.98957499999997
2026-06-01,Lucknow,193.98957499999997
2026-07-01,Lucknow,193.98957499999997
2026-08-01,Lucknow,193.98957499999997
2026-09-01,Lucknow,193.989575
2026-10-01,Lucknow,193.98957499999995
2026-11-01,Lucknow,193.98957499999997
2026-12-01,Lucknow,193.98957499999995
2027-01-01,Lucknow,193.98957499999997
2027-02-01,Lucknow,193.98957499999997
2027-03-01,Lucknow,193.98957499999997
2027-04-01,Lucknow,193.98957499999997
2027-05-01,Lucknow,193.98957499999997
2027-06-01,Lucknow,193.98957499999997
2027-07-01,Lucknow,193.98957499999997
2027-08-01,Lucknow,193.98957499999995
2027-09-01,Lucknow,193.989575
2027-10-01,Lucknow,193.98957499999997
2027-11-01,Lucknow,193.98957499999995
2027-12-01,Lucknow,193.98957499999997
2028-01-01,Lucknow,193.98957499999997
2028-02-01,Lucknow,193.9895749999999
2028-03-01,Lucknow,193.98957499999997
2028-04-01,Lucknow,193.98957499999995
2028-05-01,Lucknow,193.98957499999997
2028-06-01,Lucknow,193.98957499999995
2028-07-01,Lucknow,193.98957499999997
2028-08-01,Lucknow,193.989575
2028-09-01,Lucknow,193.98957499999997
2028-10-01,Lucknow,193.98957499999997
2028-11-01,Lucknow,193.98957499999997
2028-12-01,Lucknow,193.989575
2029-01-01,Lucknow,193.98957499999997
2029-02-01,Lucknow,193.98957499999995
2029-03-01,Lucknow,193.98957499999997
2029-04-01,Lucknow,193.98957499999995
2029-05-01,Lucknow,193.98957499999997
2029-06-01,Lucknow,193.98957499999997
2029-07-01,Lucknow,193.98957499999997
2029-08-01,Lucknow,193.98957499999995
2029-09-01,Lucknow,193.98957499999997
2029-10-01,Lucknow,193.98957499999997
2029-11-01,Lucknow,193.98957499999995
2029-12-01,Lucknow,193.98957499999997
2030-01-01,Lucknow,193.98957499999995
2030-02-01,Lucknow,193.98957499999995
2030-03-01,Lucknow,193.98957499999997
2030-04-01,Lucknow,193.98957499999995
2030-05-01,Lucknow,193.989575
2030-06-01,Lucknow,193.98957499999997
2030-07-01,Lucknow,193.989575
2030-08-01,Lucknow,193.98957499999997
2030-09-01,Lucknow,193.98957499999997
2030-10-01,Lucknow,193.98957499999997
2030-11-01,Lucknow,193.98957499999997
2030-12-01,Lucknow,193.98957499999997
2031-01-01,Lucknow,193.98957499999995
2031-02-01,Lucknow,193.98957499999995
2031-03-01,Lucknow,193.989575
2031-04-01,Lucknow,193.98957499999995
2031-05-01,Lucknow,193.98957499999995
2031-06-01,Lucknow,193.98957499999997
2031-07-01,Lucknow,193.98957499999997
2031-08-01,Lucknow,193.98957499999997
2031-09-01,Lucknow,193.98957499999997
2031-10-01,Lucknow,193.98957499999997
2031-11-01,Lucknow,193.98957499999995
2031-12-01,Lucknow,193.98957499999997
2032-01-01,Lucknow,193.98957499999997
2032-02-01,Lucknow,193.98957499999997
2032-03-01,Lucknow,193.98957499999997
2032-04-01,Lucknow,193.98957499999997
2032-05-01,Lucknow,193.98957499999997
2032-06-01,Lucknow,193.98957499999995
2032-07-01,Lucknow,193.98957499999995
2032-08-01,Lucknow,193.98957499999997
2032-09-01,Lucknow,193.98957499999995
2032-10-01,Lucknow,193.98957499999997
2032-11-01,Lucknow,193.98957499999997
2032-12-01,Lucknow,193.98957499999995
2033-01-01,Lucknow,193.98957499999997
2033-02-01,Lucknow,193.98957499999995
2033-03-01,Lucknow,193.98957499999997
2033-04-01,Lucknow,193.989575
2033-05-01,Lucknow,193.98957499999995
2033-06-01,Lucknow,193.98957499999997
2033-07-01,Lucknow,193.98957499999995
2033-08-01,Lucknow,193.98957499999997
2033-09-01,Lucknow,193.98957499999997
2033-10-01,Lucknow,193.98957499999997
2033-11-01,Lucknow,193.98957499999995
2033-12-01,Lucknow,193.98957499999997
2034-01-01,Lucknow,193.98957499999995
2034-02-01,Lucknow,193.98957499999997
2034-03-01,Lucknow,193.98957499999997
2034-04-01,Lucknow,193.98957499999997
2034-05-01,Lucknow,193.98957499999997
2034-06-01,Lucknow,193.989575
2034-07-01,Lucknow,193.98957499999997
2034-08-01,Lucknow,193.98957499999995
2034-09-01,Lucknow,193.98957499999995
2034-10-01,Lucknow,193.9895749999999
2034-11-01,Lucknow,193.98957499999997
2034-12-01,Lucknow,193.98957499999997
2025-01-01,Mumbai,268.85463749999974
2025-02-01,Mumbai,269.0147750000001
2025-03-01,Mumbai,268.748725
2025-04-01,Mumbai,268.748725
2025-05-01,Mumbai,268.7487249999999
2025-06-01,Mumbai,268.74872500000004
2025-07-01,Mumbai,268.748725
2025-08-01,Mumbai,268.748725
2025-09-01,Mumbai,268.748725
2025-10-01,Mumbai,268.7487249999999
2025-11-01,Mumbai,268.7487249999999
2025-12-01,Mumbai,268.748725
2026-01-01,Mumbai,268.7487249999999
2026-02-01,Mumbai,268.74872500000004
2026-03-01,Mumbai,268.748725
2026-04-01,Mumbai,268.748725
2026-05-01,Mumbai,268.7487249999999
2026-06-01,Mumbai,268.748725
2026-07-01,Mumbai,268.748725
2026-08-01,Mumbai,268.748725
2026-09-01,Mumbai,268.748725
2026-10-01,Mumbai,268.7487249999999
2026-11-01,Mumbai,268.748725
2026-12-01,Mumbai,268.748725
2027-01-01,Mumbai,268.748725
2027-02-01,Mumbai,268.7487249999999
2027-03-01,Mumbai,268.748725
2027-04-01,Mumbai,268.7487249999999
2027-05-01,Mumbai,268.7487249999999
2027-06-01,Mumbai,268.7487249999999
2027-07-01,Mumbai,268.7487249999999
2027-08-01,Mumbai,268.748725
2027-09-01,Mumbai,268.748725
2027-10-01,Mumbai,268.748725
2027-11-01,Mumbai,268.7487249999999
2027-12-01,Mumbai,268.748725
2028-01-01,Mumbai,268.748725
2028-02-01,Mumbai,268.7487249999999
2028-03-01,Mumbai,268.748725
2028-04-01,Mumbai,268.7487249999999
2028-05-01,Mumbai,268.748725
2028-06-01,Mumbai,268.7487249999999
2028-07-01,Mumbai,268.748725
2028-08-01,Mumbai,268.748725
2028-09-01,Mumbai,268.7487249999999
2028-10-01,Mumbai,268.7487249999999
2028-11-01,Mumbai,268.748725
2028-12-01,Mumbai,268.748725
2029-01-01,Mumbai,268.748725
2029-02-01,Mumbai,268.748725
2029-03-01,Mumbai,268.7487249999999
2029-04-01,Mumbai,268.748725
2029-05-01,Mumbai,268.7487249999999
2029-06-01,Mumbai,268.7487249999999
2029-07-01,Mumbai,268.748725
2029-08-01,Mumbai,268.7487249999999
2029-09-01,Mumbai,268.748725
2029-10-01,Mumbai,268.7487249999999
2029-11-01,Mumbai,268.748725
2029-12-01,Mumbai,268.748725
2030-01-01,Mumbai,268.748725
2030-02-01,Mumbai,268.7487249999999
2030-03-01,Mumbai,268.748725
2030-04-01,Mumbai,268.748725
2030-05-01,Mumbai,268.748725
2030-06-01,Mumbai,268.748725
2030-07-01,Mumbai,268.748725
2030-08-01,Mumbai,268.74872500000004
2030-09-01,Mumbai,268.7487249999999
2030-10-01,Mumbai,268.748725
2030-11-01,Mumbai,268.7487249999999
2030-12-01,Mumbai,268.748725
2031-01-01,Mumbai,268.748725
2031-02-01,Mumbai,268.7487249999999
2031-03-01,Mumbai,268.748725
2031-04-01,Mumbai,268.7487249999999
2031-05-01,Mumbai,268.74872500000004
2031-06-01,Mumbai,268.7487249999999
2031-07-01,Mumbai,268.748725
2031-08-01,Mumbai,268.7487249999999
2031-09-01,Mumbai,268.748725
2031-10-01,Mumbai,268.748725
2031-11-01,Mumbai,268.7487249999999
2031-12-01,Mumbai,268.7487249999999
2032-01-01,Mumbai,268.74872500000004
2032-02-01,Mumbai,268.7487249999999
2032-03-01,Mumbai,268.748725
2032-04-01,Mumbai,268.748725
2032-05-01,Mumbai,268.74872500000004
2032-06-01,Mumbai,268.7487249999999
2032-07-01,Mumbai,268.7487249999999
2032-08-01,Mumbai,268.748725
2032-09-01,Mumbai,268.748725
2032-10-01,Mumbai,268.748725
2032-11-01,Mumbai,268.748725
2032-12-01,Mumbai,268.7487249999999
2033-01-01,Mumbai,268.748725
2033-02-01,Mumbai,268.748725
2033-03-01,Mumbai,268.74872500000004
2033-04-01,Mumbai,268.74872500000004
2033-05-01,Mumbai,268.7487249999999
2033-06-01,Mumbai,268.74872500000004
2033-07-01,Mumbai,268.748725
2033-08-01,Mumbai,268.7487249999999
2033-09-01,Mumbai,268.748725
2033-10-01,Mumbai,268.748725
2033-11-01,Mumbai,268.748725
2033-12-01,Mumbai,268.7487249999999
2034-01-01,Mumbai,268.748725
2034-02-01,Mumbai,268.7487249999999
2034-03-01,Mumbai,268.74872500000004
2034-04-01,Mumbai,268.748725
2034-05-01,Mumbai,268.748725
2034-06-01,Mumbai,268.7487249999999
2034-07-01,Mumbai,268.7487249999999
2034-08-01,Mumbai,268.748725
2034-09-01,Mumbai,268.748725
2034-10-01,Mumbai,268.7487249999999
2034-11-01,Mumbai,268.74872500000004
2034-12-01,Mumbai,268.7487249999999
2025-01-01,Pune,276.85097499999944
2025-02-01,Pune,277.24743749999976
2025-03-01,Pune,277.00757499999975
2025-04-01,Pune,277.00757499999975
2025-05-01,Pune,277.0075749999998
2025-06-01,Pune,277.00757499999975
2025-07-01,Pune,277.00757499999975
2025-08-01,Pune,277.0075749999998
2025-09-01,Pune,277.0075749999998
2025-10-01,Pune,277.00757499999975
2025-11-01,Pune,277.0075749999998
2025-12-01,Pune,277.00757499999975
2026-01-01,Pune,277.0075749999998
2026-02-01,Pune,277.0075749999998
2026-03-01,Pune,277.00757499999975
2026-04-01,Pune,277.00757499999975
2026-05-01,Pune,277.0075749999998
2026-06-01,Pune,277.0075749999998
2026-07-01,Pune,277.00757499999975
2026-08-01,Pune,277.0075749999998
2026-09-01,Pune,277.0075749999998
2026-10-01,Pune,277.00757499999975
2026-11-01,Pune,277.0075749999998
2026-12-01,Pune,277.0075749999998
2027-01-01,Pune,277.00757499999975
2027-02-01,Pune,277.00757499999975
2027-03-01,Pune,277.0075749999998
2027-04-01,Pune,277.00757499999975
2027-05-01,Pune,277.00757499999975
2027-06-01,Pune,277.00757499999975
2027-07-01,Pune,277.0075749999997
2027-08-01,Pune,277.00757499999975
2027-09-01,Pune,277.0075749999998
2027-10-01,Pune,277.0075749999998
2027-11-01,Pune,277.00757499999975
2027-12-01,Pune,277.00757499999975
2028-01-01,Pune,277.0075749999998
2028-02-01,Pune,277.00757499999975
2028-03-01,Pune,277.00757499999975
2028-04-01,Pune,277.00757499999975
2028-05-01,Pune,277.0075749999998
2028-06-01,Pune,277.0075749999997
2028-07-01,Pune,277.0075749999998
2028-08-01,Pune,277.0075749999998
2028-09-01,Pune,277.0075749999998
2028-10-01,Pune,277.0075749999998
2028-11-01,Pune,277.00757499999975
2028-12-01,Pune,277.00757499999975
2029-01-01,Pune,277.0075749999998
2029-02-01,Pune,277.0075749999998
2029-03-01,Pune,277.0075749999998
2029-04-01,Pune,277.0075749999997
2029-05-01,Pune,277.00757499999975
2029-06-01,Pune,277.0075749999998
2029-07-01,Pune,277.0075749999998
2029-08-01,Pune,277.00757499999975
2029-09-01,Pune,277.00757499999975
2029-10-01,Pune,277.00757499999975
2029-11-01,Pune,277.00757499999975
2029-12-01,Pune,277.00757499999975
2030-01-01,Pune,277.00757499999975
2030-02-01,Pune,277.00757499999975
2030-03-01,Pune,277.0075749999998
2030-04-01,Pune,277.00757499999975
2030-05-01,Pune,277.0075749999998
2030-06-01,Pune,277.00757499999975
2030-07-01,Pune,277.0075749999998
2030-08-01,Pune,277.0075749999998
2030-09-01,Pune,277.00757499999975
2030-10-01,Pune,277.0075749999998
2030-11-01,Pune,277.00757499999975
2030-12-01,Pune,277.0075749999998
2031-01-01,Pune,277.0075749999998
2031-02-01,Pune,277.0075749999997
2031-03-01,Pune,277.00757499999975
2031-04-01,Pune,277.0075749999998
2031-05-01,Pune,277.00757499999975
2031-06-01,Pune,277.0075749999998
2031-07-01,Pune,277.00757499999975
2031-08-01,Pune,277.0075749999998
2031-09-01,Pune,277.00757499999975
2031-10-01,Pune,277.00757499999975
2031-11-01,Pune,277.0075749999998
2031-12-01,Pune,277.00757499999975
2032-01-01,Pune,277.00757499999975
2032-02-01,Pune,277.00757499999975
2032-03-01,Pune,277.0075749999998
2032-04-01,Pune,277.00757499999975
2032-05-01,Pune,277.0075749999998
2032-06-01,Pune,277.0075749999998
2032-07-01,Pune,277.00757499999975
2032-08-01,Pune,277.00757499999975
2032-09-01,Pune,277.00757499999975
2032-10-01,Pune,277.0075749999998
2032-11-01,Pune,277.0075749999998
2032-12-01,Pune,277.0075749999998
2033-01-01,Pune,277.00757499999975
2033-02-01,Pune,277.00757499999975
2033-03-01,Pune,277.00757499999975
2033-04-01,Pune,277.00757499999975
2033-05-01,Pune,277.00757499999975
2033-06-01,Pune,277.0075749999998
2033-07-01,Pune,277.0075749999998
2033-08-01,Pune,277.00757499999975
2033-09-01,Pune,277.00757499999975
2033-10-01,Pune,277.0075749999998
2033-11-01,Pune,277.0075749999998
2033-12-01,Pune,277.0075749999998
2034-01-01,Pune,277.0075749999998
2034-02-01,Pune,277.00757499999975
2034-03-01,Pune,277.00757499999975
2034-04-01,Pune,277.00757499999975
2034-05-01,Pune,277.0075749999998
2034-06-01,Pune,277.00757499999975
2034-07-01,Pune,277.00757499999975
2034-08-01,Pune,277.00757499999975
2034-09-01,Pune,277.00757499999975
2034-10-01,Pune,277.00757499999975
2034-11-01,Pune,277.0075749999997
2034-12-01,Pune,277.0075749999998
2025-01-01,Raipur,233.7966125000008
2025-02-01,Raipur,234.5310000000005
2025-03-01,Raipur,233.9448625000007
2025-04-01,Raipur,233.94081250000067
2025-05-01,Raipur,233.9448625000007
2025-06-01,Raipur,233.9448625000007
2025-07-01,Raipur,233.9448625000007
2025-08-01,Raipur,233.9448625000007
2025-09-01,Raipur,233.9448625000007
2025-10-01,Raipur,233.9448625000007
2025-11-01,Raipur,233.9448625000007
2025-12-01,Raipur,233.94486250000068
2026-01-01,Raipur,233.94486250000068
2026-02-01,Raipur,233.9448625000007
2026-03-01,Raipur,233.9448625000007
2026-04-01,Raipur,233.94486250000068
2026-05-01,Raipur,233.9448625000007
2026-06-01,Raipur,233.9448625000007
2026-07-01,Raipur,233.9448625000007
2026-08-01,Raipur,233.9448625000007
2026-09-01,Raipur,233.94486250000074
2026-10-01,Raipur,233.9448625000007
2026-11-01,Raipur,233.94486250000068
2026-12-01,Raipur,233.9448625000007
2027-01-01,Raipur,233.9448625000007
2027-02-01,Raipur,233.94486250000068
2027-03-01,Raipur,233.9448625000007
2027-04-01,Raipur,233.9448625000007
2027-05-01,Raipur,233.9448625000007
2027-06-01,Raipur,233.9448625000007
2027-07-01,Raipur,233.94486250000068
2027-08-01,Raipur,233.9448625000007
2027-09-01,Raipur,233.94486250000068
2027-10-01,Raipur,233.9448625000007
2027-11-01,Raipur,233.94486250000068
2027-12-01,Raipur,233.94486250000068
2028-01-01,Raipur,233.9448625000007
2028-02-01,Raipur,233.9448625000007
2028-03-01,Raipur,233.9448625000007
2028-04-01,Raipur,233.9448625000007
2028-05-01,Raipur,233.94486250000068
2028-06-01,Raipur,233.94486250000068
2028-07-01,Raipur,233.9448625000007
2028-08-01,Raipur,233.9448625000007
2028-09-01,Raipur,233.9448625000007
2028-10-01,Raipur,233.94486250000068
2028-11-01,Raipur,233.9448625000007
2028-12-01,Raipur,233.9448625000007
2029-01-01,Raipur,233.9448625000007
2029-02-01,Raipur,233.9448625000007
2029-03-01,Raipur,233.94486250000068
2029-04-01,Raipur,233.9448625000007
2029-05-01,Raipur,233.9448625000007
2029-06-01,Raipur,233.94486250000068
2029-07-01,Raipur,233.9448625000007
2029-08-01,Raipur,233.9448625000007
2029-09-01,Raipur,233.9448625000007
2029-10-01,Raipur,233.94486250000074
2029-11-01,Raipur,233.9448625000007
2029-12-01,Raipur,233.9448625000007
2030-01-01,Raipur,233.9448625000007
2030-02-01,Raipur,233.9448625000007
2030-03-01,Raipur,233.94486250000074
2030-04-01,Raipur,233.94486250000068
2030-05-01,Raipur,233.9448625000007
2030-06-01,Raipur,233.94486250000068
2030-07-01,Raipur,233.9448625000007
2030-08-01,Raipur,233.9448625000007
2030-09-01,Raipur,233.9448625000007
2030-10-01,Raipur,233.9448625000007
2030-11-01,Raipur,233.9448625000007
2030-12-01,Raipur,233.94486250000068
2031-01-01,Raipur,233.9448625000007
2031-02-01,Raipur,233.9448625000007
2031-03-01,Raipur,233.9448625000007
2031-04-01,Raipur,233.94486250000068
2031-05-01,Raipur,233.9448625000007
2031-06-01,Raipur,233.9448625000007
2031-07-01,Raipur,233.9448625000007
2031-08-01,Raipur,233.9448625000007
2031-09-01,Raipur,233.9448625000007
2031-10-01,Raipur,233.9448625000007
2031-11-01,Raipur,233.9448625000007
2031-12-01,Raipur,233.9448625000007
2032-01-01,Raipur,233.9448625000007
2032-02-01,Raipur,233.94486250000068
2032-03-01,Raipur,233.9448625000007
2032-04-01,Raipur,233.9448625000007
2032-05-01,Raipur,233.9448625000007
2032-06-01,Raipur,233.9448625000007
2032-07-01,Raipur,233.94486250000074
2032-08-01,Raipur,233.9448625000007
2032-09-01,Raipur,233.94486250000068
2032-10-01,Raipur,233.94486250000068
2032-11-01,Raipur,233.9448625000007
2032-12-01,Raipur,233.94486250000068
2033-01-01,Raipur,233.9448625000007
2033-02-01,Raipur,233.9448625000007
2033-03-01,Raipur,233.9448625000007
2033-04-01,Raipur,233.9448625000007
2033-05-01,Raipur,233.94486250000068
2033-06-01,Raipur,233.94486250000068
2033-07-01,Raipur,233.9448625000007
2033-08-01,Raipur,233.9448625000007
2033-09-01,Raipur,233.9448625000007
2033-10-01,Raipur,233.94486250000068
2033-11-01,Raipur,233.9448625000007
2033-12-01,Raipur,233.9448625000007
2034-01-01,Raipur,233.9448625000007
2034-02-01,Raipur,233.94486250000068
2034-03-01,Raipur,233.94486250000068
2034-04-01,Raipur,233.9448625000007
2034-05-01,Raipur,233.9448625000007
2034-06-01,Raipur,233.9448625000007
2034-07-01,Raipur,233.9448625000007
2034-08-01,Raipur,233.9448625000007
2034-09-01,Raipur,233.9448625000007
2034-10-01,Raipur,233.9448625000007
2034-11-01,Raipur,233.9448625000007
2034-12-01,Raipur,233.9448625000007
