DATE,PARAM,VALUE
2021-02-01,ALLSKY_SFC_SW_DNI,3.3444
2021-02-01,ALLSKY_SFC_SW_DWN,4.5463
2021-02-01,PS,101.27
2021-02-01,RH2M,51.52
2021-02-01,T2M_MAX,36.71
2021-03-01,T2M_MIN,17.34
2021-03-01,ALLSKY_SFC_SW_DIFF,2.7113
2021-03-01,RH2M,47.94
2021-03-01,ALLSKY_SFC_SW_DNI,3.0377
2021-03-01,T2M_MAX,43.83
2021-03-01,PS,100.86
2021-03-01,ALLSKY_SFC_SW_DWN,5.1514
2021-04-01,ALLSKY_SFC_SW_DWN,5.772
2021-04-01,ALLSKY_SFC_SW_DNI,3.3715
2021-04-01,PS,100.68
2021-04-01,ALLSKY_SFC_SW_DIFF,2.8908
2021-04-01,RH2M,54.73
2021-04-01,T2M_MIN,23.01
2021-04-01,T2M_MAX,41.9
2021-05-01,RH2M,70.22
2021-05-01,ALLSKY_SFC_SW_DIFF,2.6748
2021-05-01,ALLSKY_SFC_SW_DNI,3.2734
2021-05-01,ALLSKY_SFC_SW_DWN,5.5402
2021-05-01,PS,100.35
2021-05-01,T2M_MAX,40.55
2021-05-01,T2M_MIN,24.24
2021-06-01,T2M_MIN,25.26
2021-06-01,T2M_MAX,34.74
2021-06-01,RH2M,86.25
2021-06-01,ALLSKY_SFC_SW_DIFF,2.7876
2021-06-01,PS,100.06
2021-06-01,ALLSKY_SFC_SW_DWN,4.2151
2021-06-01,ALLSKY_SFC_SW_DNI,1.1674
2021-07-01,PS,99.96
2021-07-01,T2M_MIN,25.91
2021-07-01,ALLSKY_SFC_SW_DIFF,2.7574
2021-07-01,T2M_MAX,33.34
2021-07-01,ALLSKY_SFC_SW_DNI,1.0817
2021-07-01,RH2M,88.15
2021-07-01,ALLSKY_SFC_SW_DWN,4.0562
2021-08-01,ALLSKY_SFC_SW_DIFF,2.8344
2021-08-01,ALLSKY_SFC_SW_DNI,0.9744
2021-08-01,PS,100.2
2021-08-01,RH2M,90.73
2021-08-01,T2M_MAX,32.25
2021-08-01,ALLSKY_SFC_SW_DWN,3.9934
2021-08-01,T2M_MIN,25.5
2021-09-01,T2M_MIN,24.78
2021-09-01,ALLSKY_SFC_SW_DWN,3.7286
2021-09-01,T2M_MAX,32.13
2021-09-01,PS,100.39
2021-09-01,ALLSKY_SFC_SW_DNI,1.3097
2021-09-01,ALLSKY_SFC_SW_DIFF,2.4922
2021-09-01,RH2M,90.25
2021-10-01,ALLSKY_SFC_SW_DWN,4.1911
2021-10-01,RH2M,86.63
2021-10-01,ALLSKY_SFC_SW_DIFF,2.2229
2021-10-01,T2M_MIN,19.44
2021-10-01,T2M_MAX,32.75
2021-10-01,PS,100.75
2021-10-01,ALLSKY_SFC_SW_DNI,2.5368
2021-11-01,ALLSKY_SFC_SW_DWN,3.8798
2021-11-01,ALLSKY_SFC_SW_DIFF,1.7885
2021-11-01,T2M_MAX,28.7
2021-11-01,ALLSKY_SFC_SW_DNI,3.24
2021-11-01,PS,101.18
2021-11-01,T2M_MIN,13.3
2021-11-01,RH2M,82.88
2021-12-01,T2M_MAX,27.05
2021-12-01,PS,101.53
2021-12-01,ALLSKY_SFC_SW_DIFF,1.607
2021-12-01,RH2M,82.3
2021-12-01,ALLSKY_SFC_SW_DWN,3.1097
2021-12-01,ALLSKY_SFC_SW_DNI,2.4139
2021-12-01,T2M_MIN,6.2
2022-01-01,PS,101.44
2022-01-01,ALLSKY_SFC_SW_DNI,2.5294
2022-01-01,T2M_MIN,7.44
2022-01-01,ALLSKY_SFC_SW_DWN,3.4872
